skin_L,skin_a,skin_b,undertone,delta_e,normal_pct,oily_pct,dry_pct,contrast_level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
59.8868279811308,23.803596694584822,11.184344221604304,Neutral,15.38669196103132,43.96,28.19,27.85,low,Mauve,Dusty Rose,53,63,16,24,4,12
69.83026631312148,12.065028170041284,12.475912584408444,Warm,26.071678041713625,34.82,50.45,14.73,medium,Nude,Warm Nude,54,70,11,25,15,29
69.25060404888806,21.436029185084006,8.183280698636924,Neutral,24.59108217996428,61.34,21.88,16.78,medium,Mauve,Dusty Rose,50,66,13,27,1,15
61.03103208021669,8.290507447856248,8.841722546021874,Neutral,20.10176414800336,30.16,51.25,18.59,medium,Mauve,Dusty Rose,50,66,13,27,1,15
38.88621853293064,19.03933754515407,9.522138409575032,Warm,6.6664078963512825,64.19,10.81,25.0,low,Coral,Deep Coral,35,45,28,36,24,32
43.9454647851386,14.165057809830332,24.95331051625451,Warm,14.245941464589643,68.61,11.06,20.33,low,Coral,Deep Coral,35,45,28,36,24,32
47.33546583341945,6.316596867263076,23.63650470894633,Neutral,18.113480167913465,34.81,27.61,37.58,medium,Red,Blue Red,37,53,38,52,3,17
75.86376140261743,7.069501272931693,17.95557919771284,Cool,33.988799461420264,37.93,36.47,25.6,high,Pink,Soft Pink,56,80,15,35,-5,15
40.44644710554161,22.658296330374444,9.501349085372436,Cool,5.8347784650217696,58.02,13.86,28.12,low,Berry,Deep Berry,27,37,34,42,-9,-1
57.26165342607661,8.172102105861473,30.79260212216832,Warm,25.365512174160965,11.07,43.69,45.24,medium,Coral,True Coral,44,60,23,37,19,33
33.505356732380456,19.27214732526943,8.245650894580951,Neutral,12.114112867697104,45.51,51.23,3.26,low,Red,True Red,33,43,44,52,16,24
36.11111822032028,12.711050029833386,16.964018957177338,Neutral,12.521281690303512,32.15,56.74,11.11,low,Red,True Red,33,43,44,52,16,24
51.07603536082303,23.65296201084957,12.339260428156614,Neutral,7.097706305335194,44.34,37.13,18.53,low,Red,Blue Red,40,50,41,49,6,14
50.18543990255879,7.411337715545576,8.263812880317959,Warm,14.11815495340564,48.31,32.91,18.78,low,Coral,True Coral,47,57,26,34,22,30
38.86339414782363,20.0474905887536,15.697569554733873,Warm,7.164649841623827,33.92,26.58,39.5,low,Coral,Deep Coral,35,45,28,36,24,32
50.83506775347604,5.873218574260171,20.711194919343097,Neutral,17.592580426448894,79.59,11.56,8.85,medium,Red,Blue Red,37,53,38,52,3,17
68.99971723232699,16.213889627513602,17.982920893562596,Neutral,25.022318066137075,22.97,29.82,47.21,medium,Mauve,Dusty Rose,50,66,13,27,1,15
83.73189299471593,5.937038170552063,13.96302514000124,Warm,41.25263504396916,42.42,21.8,35.78,high,Nude,Peachy Nude,58,82,4,24,10,30
56.8408449508668,14.165066295300958,12.908828573007645,Neutral,13.23170547827512,36.29,45.2,18.51,low,Red,Blue Red,40,50,41,49,6,14
64.69087195086618,17.037631792726444,9.760523964033286,Warm,20.03799681845825,92.11,7.26,0.63,medium,Nude,Warm Nude,54,70,11,25,15,29
46.303192328397394,17.383454707316734,19.061167470898017,Cool,7.64229713931126,26.18,39.05,34.77,low,Berry,True Berry,37,47,31,39,-7,1
49.49547927933553,6.89930550456753,8.648136210812,Cool,14.2503516123238,40.97,4.17,54.86,low,Berry,True Berry,37,47,31,39,-7,1
65.08485904378516,24.35720069690061,29.22951138336889,Warm,26.81870286258133,18.85,40.48,40.67,high,Nude,Warm Nude,50,74,8,28,12,32
51.920683053197095,15.34235861713839,20.96364337023608,Neutral,12.244851148255409,35.54,21.0,43.46,low,Red,Blue Red,40,50,41,49,6,14
43.2449073724466,19.845063743981743,30.63222136920861,Cool,18.715342062754697,49.6,19.39,31.01,medium,Berry,Deep Berry,24,40,31,45,-12,2
39.19674358603862,5.361621844113708,8.269169337831999,Neutral,16.182675843959977,79.72,13.83,6.45,low,Red,True Red,33,43,44,52,16,24
54.10072569574284,20.975664715473307,22.615001053128903,Warm,14.016182689452265,57.69,10.19,32.12,low,Coral,True Coral,47,57,26,34,22,30
63.78908321913674,11.744040703379056,34.88666393005781,Neutral,30.74068798791785,41.23,3.2,55.57,high,Mauve,Dusty Rose,46,70,10,30,-2,18
83.39956740682184,17.20752119563384,30.03080631421058,Cool,42.513935259447166,31.25,20.63,48.12,high,Pink,Soft Pink,56,80,15,35,-5,15
78.07330152802713,18.11019943692225,31.32231982005509,Cool,38.350575789165205,48.73,51.03,0.24,high,Pink,Soft Pink,56,80,15,35,-5,15
35.61810178271044,10.888977841391714,26.85036627853312,Warm,19.78797911715155,37.3,59.81,2.89,medium,Coral,Deep Coral,32,48,25,39,21,35
81.13423905011172,14.536869366356342,14.531118941048009,Warm,36.6324390553592,36.98,49.89,13.13,high,Nude,Peachy Nude,58,82,4,24,10,30
45.91140581533634,19.29437667004072,12.98039437861685,Cool,1.5131880192610692,13.43,61.43,25.14,low,Berry,True Berry,37,47,31,39,-7,1
33.65163925148116,24.37629381155609,25.87022842980515,Neutral,18.44777699069897,27.88,66.55,5.57,medium,Red,True Red,30,46,41,55,13,27
74.54829675766376,19.02998202930332,19.66581669679868,Cool,30.54189780893379,19.96,40.2,39.84,high,Pink,Soft Pink,56,80,15,35,-5,15
74.94962342935415,19.47161400879962,31.035670423461507,Neutral,35.49106766196901,52.58,33.81,13.61,high,Nude,Taupe Nude,53,77,2,22,0,20
79.69931700486333,18.107663989269064,9.211787444763386,Neutral,34.86255391440343,32.1,30.37,37.53,high,Nude,Taupe Nude,53,77,2,22,0,20
73.26381909897466,8.135208573032786,14.326776772564225,Cool,30.741350585397907,37.83,50.44,11.73,high,Pink,Soft Pink,56,80,15,35,-5,15
39.4842323045646,20.8311640518274,19.87299313571353,Cool,9.648758876977457,29.82,67.99,2.19,low,Berry,Deep Berry,27,37,34,42,-9,-1
69.30469863386314,24.23101464275133,11.609782668784778,Cool,24.67330805051616,36.95,3.87,59.18,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
64.2465260476583,12.265107033516204,33.09389406392715,Cool,29.583943295077,59.94,16.29,23.77,high,Mauve,Cool Mauve,43,67,12,32,-8,12
42.57737750764537,18.97897656974771,24.937881247448303,Cool,13.202286156520817,29.57,51.92,18.51,low,Berry,Deep Berry,27,37,34,42,-9,-1
62.92178755891559,12.517765702915389,8.589231712938217,Warm,19.71820579290614,63.12,7.11,29.77,medium,Nude,Warm Nude,54,70,11,25,15,29
33.5826774060541,5.585988862068367,19.34673924880363,Neutral,19.80135222373857,22.0,37.89,40.11,medium,Red,True Red,30,46,41,55,13,27
76.61911505125103,7.725011301839557,21.38712576151056,Neutral,35.19320835369562,59.31,22.48,18.21,high,Nude,Taupe Nude,53,77,2,22,0,20
45.51424758531397,14.521134043021236,17.928129719443668,Neutral,8.088581131700005,59.46,26.06,14.48,low,Red,Blue Red,40,50,41,49,6,14
31.65077886791515,18.660135468327137,21.082120600157577,Warm,16.201291812455644,13.36,16.65,69.99,low,Coral,Deep Coral,35,45,28,36,24,32
50.85076231254093,20.330546324432543,17.58046009966539,Cool,8.092108219395154,31.86,38.53,29.61,low,Berry,True Berry,37,47,31,39,-7,1
53.60234287437144,5.513792897388163,12.884081337230256,Cool,16.87104320896753,51.78,31.23,16.99,low,Berry,True Berry,37,47,31,39,-7,1
43.3628330247472,21.05621869649001,33.07302517711564,Cool,21.162899228485283,21.26,23.65,55.09,medium,Berry,Deep Berry,24,40,31,45,-12,2
53.75087692149181,11.797499275361323,10.3723954769105,Warm,12.104047319652109,58.93,30.11,10.96,low,Coral,True Coral,47,57,26,34,22,30
69.35654384030045,19.96750498856365,17.820589070663473,Neutral,25.04239487149288,70.48,16.77,12.75,medium,Mauve,Dusty Rose,50,66,13,27,1,15
84.7528359161149,20.70379086296817,34.10995243191594,Warm,45.493222368765416,54.63,20.76,24.61,high,Nude,Peachy Nude,58,82,4,24,10,30
67.12006653954518,15.89110649309351,34.25645753075336,Cool,31.64696275131679,21.84,41.18,36.98,high,Mauve,Cool Mauve,43,67,12,32,-8,12
65.02450507349147,11.82095745661247,30.307869145930944,Neutral,28.33823588421409,17.63,66.19,16.18,high,Mauve,Dusty Rose,46,70,10,30,-2,18
74.16918262208378,7.107298445017129,26.72768755179247,Warm,35.12787708999157,48.36,2.49,49.15,high,Nude,Peachy Nude,58,82,4,24,10,30
31.292036573235546,20.6094227676031,19.01314439306514,Neutral,15.409862156981353,29.16,23.25,47.59,low,Red,True Red,33,43,44,52,16,24
55.46621389839384,13.972651832354684,15.654694137315364,Neutral,12.61853194861736,35.68,50.42,13.9,low,Red,Blue Red,40,50,41,49,6,14
80.4404711048367,21.923877323087467,12.594121310901956,Neutral,35.497623529176195,44.27,8.83,46.9,high,Nude,Taupe Nude,53,77,2,22,0,20
58.141358515439705,14.880233411986111,13.158400455134435,Neutral,14.1509436138202,18.12,31.21,50.67,low,Mauve,Dusty Rose,53,63,16,24,4,12
61.6406265235496,19.789384664774545,10.866329545781614,Cool,16.680528127564255,52.4,25.7,21.9,low,Mauve,Cool Mauve,50,60,18,26,-2,6
36.40661682939385,11.379512605875226,17.960668268383856,Warm,13.553176876099544,31.8,19.08,49.12,low,Coral,Deep Coral,35,45,28,36,24,32
44.64734491721831,6.297985590768189,31.47761155919889,Neutral,23.81694599501049,41.32,38.47,20.21,medium,Red,True Red,30,46,41,55,13,27
32.61747729596933,5.200939621096632,17.30410808462824,Neutral,20.01181199161338,34.24,38.29,27.47,medium,Red,True Red,30,46,41,55,13,27
36.75381369214335,22.7825584788002,33.68901029290348,Cool,23.3699676464795,31.82,44.05,24.13,medium,Berry,Deep Berry,24,40,31,45,-12,2
40.50521833299854,22.361963197341257,21.36030069321475,Neutral,10.64881033012625,53.46,31.07,15.47,low,Red,True Red,33,43,44,52,16,24
45.51209383800665,6.140538280072388,22.81188720647659,Cool,17.585329801588465,58.54,18.08,23.38,medium,Berry,True Berry,34,50,28,42,-10,4
60.21879099211634,14.764822740435564,11.759625020175068,Warm,16.09585227105753,41.63,14.6,43.77,low,Nude,Warm Nude,57,67,14,22,18,26
34.31192497345875,11.42324305271907,21.648736530526328,Cool,16.75988735466977,33.02,49.61,17.37,low,Berry,Deep Berry,27,37,34,42,-9,-1
61.14857466624194,15.606042664983166,31.505617476242183,Warm,25.70121471725848,50.44,30.24,19.32,medium,Nude,Warm Nude,54,70,11,25,15,29
49.18192279311703,18.426088471285595,34.65170231995115,Neutral,23.08820681082643,32.4,58.42,9.18,medium,Red,Blue Red,37,53,38,52,3,17
43.70682665809889,15.5535493244339,22.16786221685867,Cool,11.17267393972759,48.88,24.7,26.42,low,Berry,Deep Berry,27,37,34,42,-9,-1
31.69955257091196,12.788098779577506,11.966891936761812,Cool,15.129921254617209,19.37,55.01,25.62,low,Berry,Deep Berry,27,37,34,42,-9,-1
76.90493575964148,9.6575829230363,19.10043651300324,Cool,34.28274661540276,42.73,44.04,13.23,high,Pink,Soft Pink,56,80,15,35,-5,15
84.91431978641589,7.990986371138891,12.46500148885602,Neutral,41.68435628308396,45.19,45.41,9.4,high,Nude,Taupe Nude,53,77,2,22,0,20
79.50462738003071,16.565967988407213,12.246376620852311,Warm,34.67596556594656,51.83,16.28,31.89,high,Nude,Peachy Nude,58,82,4,24,10,30
31.83057352267168,5.610004998780989,33.7593777359855,Warm,29.22287236625048,30.72,19.07,50.21,high,Coral,Deep Coral,28,52,22,42,18,38
67.3543801818872,23.737068601820305,27.10311611240716,Neutral,27.23578732763044,34.55,33.14,32.31,high,Mauve,Dusty Rose,46,70,10,30,-2,18
66.80774663554685,15.24443841625349,22.13155460710789,Warm,24.51207004832149,45.23,40.74,14.03,medium,Nude,Warm Nude,54,70,11,25,15,29
76.70409021166681,21.56938598898234,30.77854092939924,Warm,36.88151173649264,35.15,18.14,46.71,high,Nude,Peachy Nude,58,82,4,24,10,30
60.16942180674855,9.67134722137222,11.27518094614942,Cool,18.366213241529643,20.6,21.51,57.89,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
79.25021474125057,7.511004295253068,27.28681916484493,Warm,39.53149457981112,39.53,14.71,45.76,high,Nude,Peachy Nude,58,82,4,24,10,30
77.02977455494577,13.636873846240594,17.190390617293826,Neutral,33.065631511425885,53.19,23.67,23.14,high,Nude,Taupe Nude,53,77,2,22,0,20
73.78994503256924,21.9045111632148,25.861156751946723,Neutral,32.00968235161365,37.56,21.44,41.0,high,Nude,Taupe Nude,53,77,2,22,0,20
77.9020210755495,18.14706964340257,16.206447830885736,Warm,33.22153736834385,53.7,32.47,13.83,high,Nude,Peachy Nude,58,82,4,24,10,30
68.06624634284883,12.44164509925792,11.51953451116817,Cool,24.27779430344769,33.54,1.41,65.05,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
79.8567825859191,24.11837599924088,29.382947390601323,Neutral,39.16788446032757,39.12,19.9,40.98,high,Nude,Taupe Nude,53,77,2,22,0,20
58.39007566615462,20.054332791152824,20.815033645244974,Warm,16.03127869398887,33.17,11.17,55.66,low,Coral,True Coral,47,57,26,34,22,30
65.19159144407666,11.824888995154412,18.628159047490936,Cool,22.769833054831416,45.36,20.82,33.82,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
57.44612705560802,17.41831035534954,19.981255921223426,Warm,15.009052141481062,58.17,26.16,15.67,low,Coral,True Coral,47,57,26,34,22,30
40.40924385765236,16.986042322788755,24.81261760564453,Cool,13.93994808982427,35.16,41.51,23.33,low,Berry,Deep Berry,27,37,34,42,-9,-1
52.845874484514574,16.654288986893633,14.396947835211536,Cool,8.859846925015315,58.3,1.46,40.24,low,Berry,True Berry,37,47,31,39,-7,1
76.27674245763187,20.44063571944709,9.09374766941569,Neutral,31.414567977409963,17.03,27.76,55.21,high,Nude,Taupe Nude,53,77,2,22,0,20
48.07709460723011,24.898156452928703,21.140061418466978,Warm,10.816707936916863,59.35,19.8,20.85,low,Coral,True Coral,47,57,26,34,22,30
69.36913903282128,21.796045712712345,8.48617700121227,Warm,24.68658885852672,36.51,47.16,16.33,medium,Nude,Warm Nude,54,70,11,25,15,29
54.22720565291164,8.658458519241695,33.6207378910953,Neutral,26.10034854702768,12.1,55.29,32.61,medium,Red,Blue Red,37,53,38,52,3,17
75.58065351718311,10.48425778248294,14.637101849609516,Cool,32.1353392024023,25.82,35.84,38.34,high,Pink,Soft Pink,56,80,15,35,-5,15
76.73971846656802,21.443597736328467,34.27311040025299,Warm,38.801870440266015,48.8,44.51,6.69,high,Nude,Peachy Nude,58,82,4,24,10,30
55.42488138686964,14.236129631240374,34.2080367504345,Neutral,25.201135884456,28.2,44.82,26.98,medium,Red,Blue Red,37,53,38,52,3,17
62.76624263580555,17.545168012719564,25.910790495825307,Neutral,22.69748157172583,53.08,20.84,26.08,medium,Mauve,Dusty Rose,50,66,13,27,1,15
60.99967469042596,12.90106675713592,16.22124145755882,Cool,18.005646970578734,22.76,65.66,11.58,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
67.68991577628248,17.85130399070383,15.561007897863217,Warm,23.06794203486305,18.19,73.72,8.09,medium,Nude,Warm Nude,54,70,11,25,15,29
52.36586836577102,8.126339414177217,17.128279052889056,Cool,14.884188877244483,70.99,18.37,10.64,low,Berry,True Berry,37,47,31,39,-7,1
82.37894442673858,12.75297610911294,13.025669239340395,Warm,38.08880201740176,24.36,17.66,57.98,high,Nude,Peachy Nude,58,82,4,24,10,30
37.72508489564585,19.147940000658554,26.28961450699957,Cool,16.057505372152004,20.76,31.4,47.84,low,Berry,Deep Berry,27,37,34,42,-9,-1
57.2008871851507,13.054074419891204,26.293736739961947,Cool,20.035429625054768,53.68,20.29,26.03,medium,Berry,True Berry,34,50,28,42,-10,4
84.62992498171366,19.809522639070384,33.93692833885639,Warm,45.296755519853726,50.01,39.06,10.93,high,Nude,Peachy Nude,58,82,4,24,10,30
45.742288019787296,22.56504935464693,11.483983040014472,Neutral,2.719695423955978,75.59,18.01,6.4,low,Red,Blue Red,40,50,41,49,6,14
68.80337256673683,8.17816335338707,8.93609720161505,Warm,26.75338983396368,36.24,35.89,27.87,high,Nude,Warm Nude,50,74,8,28,12,32
57.42774076473894,20.89325784795778,14.941594413668016,Neutral,12.802328998780462,38.96,8.73,52.31,low,Red,Blue Red,40,50,41,49,6,14
83.3113680305554,10.501977631182488,25.00145707199848,Cool,41.55732468875059,24.38,30.89,44.73,high,Pink,Soft Pink,56,80,15,35,-5,15
52.4991459547251,24.545598651328945,31.54165265457365,Cool,21.41905333158397,47.81,27.99,24.2,medium,Berry,True Berry,34,50,28,42,-10,4
81.66672091029528,9.214099277344063,9.185298451361138,Warm,38.32370834771063,50.1,33.23,16.67,high,Nude,Peachy Nude,58,82,4,24,10,30
50.83943421062965,20.89619097499859,25.76182322428197,Warm,14.97631225036148,52.18,19.22,28.6,low,Coral,True Coral,47,57,26,34,22,30
33.725754131148115,6.898358736433394,18.742373981470536,Cool,18.5532000101472,75.71,13.03,11.26,medium,Berry,Deep Berry,24,40,31,45,-12,2
47.944781138469374,20.30726727716081,11.3573377186335,Cool,3.029713508071348,27.38,37.17,35.45,low,Berry,True Berry,37,47,31,39,-7,1
47.775987212491366,17.74809224522367,27.93007038072562,Neutral,16.326185588642836,18.62,53.87,27.51,low,Red,Blue Red,40,50,41,49,6,14
33.652005661001404,9.862490608453374,26.06716219944097,Neutral,20.72272000792901,53.15,11.18,35.67,medium,Red,True Red,30,46,41,55,13,27
82.86786675276234,7.279317742384823,15.235926205878204,Cool,40.07820240372637,60.48,32.38,7.14,high,Pink,Soft Pink,56,80,15,35,-5,15
37.683908458143904,14.963785983479582,32.26211658536219,Neutral,22.12333644791908,63.67,19.57,16.76,medium,Red,True Red,30,46,41,55,13,27
66.07370235408293,19.713262284783795,9.134666229627944,Warm,21.26953894755225,59.14,24.76,16.1,medium,Nude,Warm Nude,54,70,11,25,15,29
61.7511762988996,8.197595267328827,21.986281647154645,Cool,22.795273325996604,21.77,36.27,41.96,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
53.43900154280135,20.408756055846737,16.360058870076834,Neutral,9.507572871302676,52.24,3.15,44.61,low,Red,Blue Red,40,50,41,49,6,14
55.92283134305405,18.033336507517703,16.7638174073073,Warm,12.077663935199997,32.63,29.78,37.59,low,Coral,True Coral,47,57,26,34,22,30
83.52228776651124,10.789957302394392,22.026550078654488,Neutral,40.85735243181313,46.79,5.91,47.3,high,Nude,Taupe Nude,53,77,2,22,0,20
34.06644380646099,16.674271754627277,34.71518053605652,Cool,25.427987458408627,43.67,40.81,15.52,medium,Berry,Deep Berry,24,40,31,45,-12,2
31.7632695022533,19.102782911411268,16.420744765620583,Cool,13.984241740501878,52.86,25.81,21.33,low,Berry,Deep Berry,27,37,34,42,-9,-1
56.24940705598767,24.382052602816227,23.624236031454625,Warm,16.75930808357319,57.79,10.39,31.82,low,Coral,True Coral,47,57,26,34,22,30
79.05931959144962,5.471899292910583,21.398986327823764,Warm,38.202668822720405,42.76,12.11,45.13,high,Nude,Peachy Nude,58,82,4,24,10,30
73.80463711512063,7.718654947346413,9.031475161449558,Neutral,31.453945624566952,31.37,47.66,20.97,high,Nude,Taupe Nude,53,77,2,22,0,20
47.63056917935175,5.442471030579945,31.46043458092539,Warm,24.44483704141503,65.08,8.08,26.84,medium,Coral,True Coral,44,60,23,37,19,33
81.49368209140569,8.336971564111552,22.514690727390885,Cool,39.72875263556114,61.22,16.6,22.18,high,Pink,Soft Pink,56,80,15,35,-5,15
76.93685225597721,14.406480958744128,9.13077063364694,Neutral,32.54969223267329,24.69,44.87,30.44,high,Nude,Taupe Nude,53,77,2,22,0,20
48.93396066449738,17.77051895328171,26.025021410216787,Warm,14.735937628957585,79.73,1.04,19.23,low,Coral,True Coral,47,57,26,34,22,30
40.53219144272744,18.18090820264465,8.18570497993053,Cool,6.149736154646816,76.04,9.18,14.78,low,Berry,Deep Berry,27,37,34,42,-9,-1
45.70448950162582,13.918054127534967,26.26586141598565,Warm,15.524212475794176,28.62,23.71,47.67,low,Coral,True Coral,47,57,26,34,22,30
62.129099414193306,21.96943548812529,28.663540087185428,Cool,23.97828791053357,89.69,3.45,6.86,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
53.260386639204825,11.47060824970983,9.314760906798105,Cool,12.173537696443516,26.06,42.99,30.95,low,Berry,True Berry,37,47,31,39,-7,1
74.18512435521694,6.305535151329278,20.03893873621481,Cool,33.22550807926901,49.7,30.46,19.84,high,Pink,Soft Pink,56,80,15,35,-5,15
69.36630618292634,10.30092856650008,29.772897665286667,Warm,31.680668476107016,37.48,27.67,34.85,high,Nude,Warm Nude,50,74,8,28,12,32
38.90244623732777,19.42898314219144,25.696771417897853,Neutral,15.003591883769811,13.6,59.78,26.62,low,Red,True Red,33,43,44,52,16,24
75.95334089633559,15.050952134440465,26.13081879658801,Neutral,34.3843340386631,33.09,60.05,6.86,high,Nude,Taupe Nude,53,77,2,22,0,20
35.60029741547748,23.680659822612785,14.229833935590452,Neutral,10.337979724665074,68.03,3.42,28.55,low,Red,True Red,33,43,44,52,16,24
40.09054491313347,15.650081328319636,15.73602782103232,Cool,7.548671775863658,52.65,32.4,14.95,low,Berry,Deep Berry,27,37,34,42,-9,-1
54.134184493692906,12.663289371182517,14.080591705837444,Neutral,11.899139089119975,31.08,32.26,36.66,low,Red,Blue Red,40,50,41,49,6,14
37.72400024869889,5.382897359936734,17.271440958796394,Cool,17.15773737277601,45.14,34.69,20.17,low,Berry,Deep Berry,27,37,34,42,-9,-1
56.07050424639556,24.942490003154223,25.789907696281745,Warm,18.361531144561773,60.02,21.92,18.06,medium,Coral,True Coral,44,60,23,37,19,33
31.52839651309405,9.045083610490698,22.9218812299722,Cool,20.512966221665145,10.09,42.56,47.35,medium,Berry,Deep Berry,24,40,31,45,-12,2
48.11829382719041,19.167259534300698,12.510131513325646,Warm,3.267636337904639,48.13,15.0,36.87,low,Coral,True Coral,47,57,26,34,22,30
76.61844503637575,10.371592086659332,9.95340636357355,Neutral,33.11526613175042,24.24,39.61,36.15,high,Nude,Taupe Nude,53,77,2,22,0,20
66.46993532010305,21.817431588518453,25.66271423980001,Warm,25.51334828333567,57.77,17.0,25.23,medium,Nude,Warm Nude,54,70,11,25,15,29
64.68182032333969,9.944121474777535,23.34874945823413,Neutral,24.845298517426333,20.65,29.72,49.63,medium,Mauve,Dusty Rose,50,66,13,27,1,15
74.81100373467356,19.950412734930097,23.816826643811595,Cool,32.06767522748529,55.63,24.01,20.36,high,Pink,Soft Pink,56,80,15,35,-5,15
57.31910756076867,9.562007558047704,8.622271386978401,Neutral,16.496094928657083,63.25,12.0,24.75,low,Red,Blue Red,40,50,41,49,6,14
73.70935855867376,10.905809880958866,28.83392659642241,Warm,34.500907921756166,48.25,15.69,36.06,high,Nude,Peachy Nude,58,82,4,24,10,30
33.079994080602,13.669444655112688,29.702732043053828,Cool,22.260934254458626,21.27,40.98,37.75,medium,Berry,Deep Berry,24,40,31,45,-12,2
58.4450372778168,18.169036693168508,14.715285359866009,Warm,13.83814397303155,35.04,30.5,34.46,low,Coral,True Coral,47,57,26,34,22,30
63.8340838492586,6.380738738227498,24.22138803216972,Cool,26.25965188630996,48.81,24.93,26.26,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
67.42076705255718,12.139648589373277,29.64968454822576,Cool,29.597082359169363,22.95,41.53,35.52,high,Mauve,Cool Mauve,43,67,12,32,-8,12
56.31032403176215,21.33586739148695,34.02573232597609,Neutral,24.795984672657035,15.19,28.95,55.86,medium,Red,Blue Red,37,53,38,52,3,17
60.3555316277328,19.12743993619992,23.113105856009224,Cool,18.97511091936244,32.41,7.26,60.33,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
50.4359084867495,8.340678921841505,26.366162545644865,Warm,19.2840736196426,70.07,20.29,9.64,medium,Coral,True Coral,44,60,23,37,19,33
36.03390620525313,5.821647299111106,25.8595875437386,Neutral,21.76016291597,39.54,20.52,39.94,medium,Red,True Red,30,46,41,55,13,27
70.73941739146625,17.365700420274397,21.966348583366383,Cool,27.726976863932112,36.3,7.6,56.1,high,Pink,Soft Pink,56,80,15,35,-5,15
78.58145877343763,24.148960380761924,12.47524405514421,Warm,33.84012562779833,47.39,23.01,29.6,high,Nude,Peachy Nude,58,82,4,24,10,30
55.95294860857342,11.771080548741024,18.898460751323903,Neutral,15.338544888447377,20.64,26.52,52.84,low,Red,Blue Red,40,50,41,49,6,14
39.67759185614175,6.151175200332886,19.08071432872086,Warm,16.439418851852285,37.95,24.3,37.75,low,Coral,Deep Coral,35,45,28,36,24,32
49.347215326853735,10.017581997814004,21.18079723339197,Cool,14.241979781935402,28.23,41.61,30.16,low,Berry,True Berry,37,47,31,39,-7,1
35.985529764636524,17.647826486567748,23.32863758413848,Cool,14.667359113838495,39.27,16.11,44.62,low,Berry,Deep Berry,27,37,34,42,-9,-1
32.82810908623877,14.478424402322055,21.21986047535661,Cool,16.237258163939465,84.35,7.26,8.39,low,Berry,Deep Berry,27,37,34,42,-9,-1
60.19376066247071,23.761282791362625,10.686356059570045,Cool,15.707427278433324,22.26,27.74,50.0,low,Mauve,Cool Mauve,50,60,18,26,-2,6
50.41170407107661,21.711434101812973,20.283670974734,Neutral,10.041650882967708,19.29,19.47,61.24,low,Red,Blue Red,40,50,41,49,6,14
52.53292515496864,20.591689471335066,34.66653822087356,Warm,23.892823456828417,31.82,31.95,36.23,medium,Coral,True Coral,44,60,23,37,19,33
52.78714357477638,9.732662629400178,27.079348087221216,Neutral,19.83543698715708,43.28,19.34,37.38,medium,Red,Blue Red,37,53,38,52,3,17
58.452368685072045,16.33612210020932,23.407943632481302,Neutral,18.014755130879585,37.81,8.86,53.33,medium,Mauve,Dusty Rose,50,66,13,27,1,15
53.54139647704339,19.759018947951844,11.424248608861308,Cool,8.56417043909646,47.99,26.02,25.99,low,Berry,True Berry,37,47,31,39,-7,1
64.60638016715471,15.767899585739151,13.3051481078177,Cool,20.10035394610564,36.47,56.95,6.58,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
57.50094874930781,19.590428439528768,12.280046318740055,Neutral,12.510791119533856,54.71,27.85,17.44,low,Red,Blue Red,40,50,41,49,6,14
48.531231356566806,7.984989394829478,12.37192117906977,Cool,12.528703049374322,39.5,49.58,10.92,low,Berry,True Berry,37,47,31,39,-7,1
68.4516111983505,7.275239176090988,19.777789262241225,Neutral,27.79193429094354,18.38,55.27,26.35,high,Mauve,Dusty Rose,46,70,10,30,-2,18
63.02434171993221,19.145578238113345,17.579526820722492,Cool,18.88751043751494,40.72,53.37,5.91,medium,Mauve,Cool Mauve,47,63,15,29,-5,9
84.50452771927473,21.806963551770163,32.75241208420616,Cool,44.660222065201125,74.42,11.02,14.56,high,Pink,Soft Pink,56,80,15,35,-5,15
56.89174127345959,6.818708998260822,33.48911451358504,Neutral,27.87367908198348,29.6,40.38,30.02,high,Red,Blue Red,33,57,35,55,0,20
37.661209538663485,10.637095495468,14.81579749728856,Warm,12.224996594769504,13.95,61.92,24.13,low,Coral,Deep Coral,35,45,28,36,24,32
33.749354195964315,13.845876109022706,14.397199772479514,Cool,13.045951043237096,57.89,15.91,26.2,low,Berry,Deep Berry,27,37,34,42,-9,-1
74.99862610826091,14.14047904385251,26.849156950255136,Neutral,33.98159820185147,63.02,16.17,20.81,high,Nude,Taupe Nude,53,77,2,22,0,20
40.83678172892258,23.02316020981978,31.684414601953925,Warm,20.345713608730644,33.37,37.33,29.3,medium,Coral,Deep Coral,32,48,25,39,21,35
77.6558908202306,22.562303939714027,26.04087787286344,Neutral,35.638726943915394,56.29,5.62,38.09,high,Nude,Taupe Nude,53,77,2,22,0,20
