L,a,b,Undertone,MST_Class
31.118259655196564,8.128740853421721,32.41228475133121,Warm,1
81.91021675398945,21.874575854205148,14.974111586444991,Cool,10
48.45263877799568,23.902448974897737,10.408998537545441,Neutral,4
43.67012724324613,14.649861210553258,14.03726880473912,Neutral,3
40.54528438342767,8.548790875594456,14.5467035981377,Warm,2
74.84789451832415,6.552986693432102,9.973202174729405,Warm,9
38.90244623732777,19.42898314219144,25.696771417897853,Neutral,2
32.26896426694014,24.357291319027105,23.008511983371903,Neutral,1
76.12030564128455,21.93937708414121,27.10847645722324,Warm,9
61.28252307713693,19.748675374429713,23.15301528362817,Warm,6
41.75639763726161,18.772632586157513,13.691413741850774,Cool,3
56.057542564985795,15.75384257181943,33.60747919962031,Neutral,5
42.52953743383857,13.968910439566395,12.127196757976964,Warm,3
44.45429965633879,24.48789615332333,32.47474699604277,Warm,3
55.50927460561798,9.666656452986533,11.568850759354538,Cool,5
38.203732706896865,6.947534582160085,27.63339586298374,Neutral,2
47.05328445103211,24.469779383547937,26.700900710106442,Warm,4
50.24170082973228,22.807686417105323,23.433406536039485,Cool,4
32.52177146396588,10.55782251975512,19.086164825433197,Neutral,1
47.87610305379883,9.525448600063724,29.988443040256556,Cool,4
76.72727842003951,13.674474056628421,27.771845320493796,Neutral,9
38.69657162643719,18.684181503769732,10.396878207818283,Neutral,2
47.575189287724555,7.050194559813585,11.77058387842045,Warm,4
30.0587756242664,23.710460455177145,21.09696854685278,Neutral,1
67.7036580053192,24.369775551887678,20.18346229288668,Warm,7
80.80879629055956,12.71718893672218,8.307521038390925,Neutral,10
59.96718065143843,9.568517046168402,26.28822984420094,Neutral,6
76.74915511403289,18.24464316659186,16.640435053359578,Cool,9
83.602802769413,13.966381107388443,25.03488833618741,Warm,10
46.49162089139018,14.61173154653296,34.185168217120705,Warm,3
40.83678172892258,23.02316020981978,31.684414601953925,Warm,2
66.04304771253231,13.422378088681633,24.318279415235818,Neutral,7
80.39380343837183,18.54248526965128,11.862672723531865,Cool,10
58.15148455142624,16.358904611052587,20.958348537362333,Warm,6
73.35492243650852,18.85064863074216,10.05845888528624,Warm,8
37.33426389657678,13.495883626628235,28.43330901836472,Neutral,2
58.71448209840749,6.356741182103438,27.02638059388946,Warm,6
69.67110480141146,12.109860208827147,31.10490599045623,Warm,8
42.7951418320104,24.72421488959206,24.854425889677785,Warm,3
36.03789533235213,24.936985685628798,28.125738956821568,Neutral,2
67.12006653954518,15.89110649309351,34.25645753075336,Cool,7
31.62600559074934,20.00321665909202,21.354120424621485,Neutral,1
44.4827687735215,19.343628940935155,33.43145085603135,Neutral,3
66.93303104575992,11.916571406191878,14.538953031031728,Neutral,7
78.0757628034465,16.677165346160308,28.396806357920692,Neutral,9
58.94438292049011,21.772435923961137,12.12177044260116,Neutral,6
58.10835116343773,19.993036634858495,33.50458392579863,Warm,6
50.16989738762971,10.046238541393741,31.749240411217574,Cool,4
60.6933667319564,8.689525062672788,30.39365595118887,Warm,6
49.16077433438657,13.860799532703217,26.522654046269057,Neutral,4
60.94335165969241,11.327508147753658,19.022413022350065,Neutral,6
42.21937584038876,19.491158183176367,11.899785072187095,Neutral,3
84.50101341302663,18.50461675124075,22.65939200121185,Cool,10
41.46661092113256,9.640363606176214,8.67423487716034,Cool,3
34.963470372789736,5.287869772595117,21.30068853780748,Warm,1
53.00218410151133,6.936374619744372,20.667792394504836,Neutral,5
52.46134825889713,7.1096685492207135,18.87396608816443,Cool,5
78.74658635919847,11.992287976154444,13.192525865177464,Cool,9
66.05215576639492,20.196473168567767,13.495441594946204,Cool,7
39.72385431116733,14.276196493487525,13.431731271799745,Neutral,2
48.93396066449738,17.77051895328171,26.025021410216787,Warm,4
70.77636658739985,14.520362587375331,32.29550033355636,Warm,8
51.32136825888747,17.372227564303685,25.922722245788737,Warm,4
56.99874128059784,18.66517527319192,25.731889942614888,Warm,5
73.71898674708711,19.866658271313135,25.514766148391956,Neutral,8
30.75484399401996,9.070222166637729,16.656737476856122,Neutral,1
68.33701655314621,8.603172954652385,8.432760224288325,Cool,7
72.37804237749886,22.54978483462976,24.79479593980425,Neutral,8
67.27503525301174,14.965113645269073,29.288078267839065,Warm,7
36.23662655284983,6.6913075619447575,32.417713924834146,Cool,2
42.43106263727894,5.507014868309151,11.682029840842784,Warm,3
79.96345508848265,19.972904682524,13.173009534840297,Warm,10
84.67758950399035,11.186484487164458,13.305031614878803,Neutral,10
54.73273827826288,22.18649902140952,26.02021932441344,Neutral,5
51.90891388446097,18.94327384275961,19.200292699076503,Cool,4
35.515737045891505,22.822862273961423,28.010257530831595,Warm,2
44.06221758598657,5.649731933803299,29.686727327590518,Neutral,3
51.13101256647145,21.19032149449756,21.29150212409694,Warm,4
70.82449460259733,17.946842687461825,12.697020059390145,Cool,8
67.46848725042457,11.838689871494532,15.327297667148784,Neutral,7
71.69649609135733,8.222000465128446,17.456388586831075,Neutral,8
58.141358515439705,14.880233411986111,13.158400455134437,Neutral,6
59.1238894312897,10.250172085330881,15.79786918876042,Neutral,6
40.62108866694068,6.94352987541537,27.594426726485718,Warm,2
71.08998381371735,20.096549167246625,34.07146544728387,Cool,8
83.64393086666416,23.57111065788272,24.31621933517993,Cool,10
67.43505545877396,17.723547294164653,15.88989222247124,Warm,7
56.91037783905444,18.175667334214346,19.618259162285494,Warm,5
68.50586380475076,7.970135632873616,21.01446817397718,Cool,8
48.64758286499181,16.84815569319035,20.25231761735826,Warm,4
61.6406265235496,19.789384664774545,10.866329545781614,Cool,6
75.7601820356445,22.804300052723487,18.01540722025966,Warm,9
40.704904246682304,22.35446305610185,26.071516241814546,Neutral,2
53.36380642590689,22.80441341109112,18.922027160372345,Neutral,5
32.48622265447831,21.76309949977285,18.057741151943578,Cool,1
75.2173352114957,13.959433127643798,17.139685744487767,Cool,9
64.96955703034712,19.590164573047936,14.466774587557529,Warm,7
31.83057352267168,5.610004998780989,33.7593777359855,Warm,1
76.46117559124455,21.854238043211097,15.62739378126701,Warm,9
66.30196060400472,15.36816043890408,14.776099856188047,Warm,7
68.04313399413549,17.276918900154485,30.664017015450344,Neutral,7
47.3631252738257,15.509406147117863,18.441090540187403,Cool,4
35.52673379874868,24.923153469975578,12.171289508132997,Cool,2
36.2750079615342,8.66884392806869,29.55391632464804,Cool,2
54.65999314858524,22.24255234530901,31.068397520978635,Warm,5
71.167142575727,16.860886683735682,11.409148022241574,Warm,8
52.08100417664999,20.164769514081826,19.3864650255833,Warm,5
72.5129739275817,24.483888876327143,23.17596544886942,Warm,8
57.20026805678401,8.492943717926591,33.86453821800571,Cool,5
34.1447866269878,6.513994546195749,11.501332412054355,Cool,1
54.95506748043972,24.017271245008207,23.30943904664003,Warm,5
46.90367133583661,7.0686822972096675,16.008537018241512,Cool,4
68.33240079966689,21.78415906078918,15.82965960139183,Neutral,7
67.58386936427964,17.698133183063256,22.02144270134219,Cool,7
47.4002219455158,12.221494526820745,34.93923350327542,Cool,4
33.07468849238866,13.354171339459517,28.222973469933837,Neutral,1
64.77508766720156,15.892617422142717,25.77430086666367,Cool,7
58.89011434713175,22.381981374494572,31.874619696081762,Neutral,6
56.64231702571391,16.439917565671855,18.20165877063404,Cool,5
69.79287449092463,21.900792977932852,15.634667340622663,Cool,8
49.08041499469535,20.20321859580318,17.16124221735832,Cool,4
75.03335802544986,23.19110856874405,11.863197676267475,Neutral,9
31.738035892876944,9.954619790023148,14.972598484071876,Warm,1
32.392383938120375,20.2460524900192,27.56415374488598,Cool,1
84.90661890698792,13.057465652652741,23.25730343622442,Warm,10
74.31266799075638,7.505024621924159,30.992697800465407,Cool,9
41.976802575767856,18.158998224091846,28.851224034612656,Neutral,3
68.81413147860826,17.944445667957112,31.41857525611466,Neutral,8
32.677796839088984,24.368382610008158,11.15219337475748,Neutral,1
35.06422757105442,22.54944027054106,22.367064102163525,Warm,1
35.56669407645192,11.460546915081878,14.4299596489738,Cool,2
75.74927069164369,12.581880973438723,22.701417895804358,Warm,9
76.08156732590558,7.230244246425528,28.364703011416182,Warm,9
76.02184533221617,14.528739726875832,13.996048508719657,Warm,9
60.383734922768866,8.742485408210035,22.376714512865227,Cool,6
33.44397241130953,8.587120205784819,34.73293884434538,Cool,1
64.56234742543029,24.517475098201075,15.342642605473037,Warm,7
84.93406302705259,22.782387114548857,23.033927864799985,Neutral,10
56.65107123889973,19.399190787389593,9.66341560289667,Neutral,5
78.68970104182691,18.485871474000493,21.58695120118313,Cool,9
84.64684794153115,18.131254047993046,28.782748294015764,Cool,10
56.520363037681484,16.869227654094477,31.706904846800338,Cool,5
83.57126145738951,5.963720247865925,12.093067019602683,Warm,10
80.27321781238429,12.156281682270977,19.574954566633707,Warm,10
78.57743156774036,23.94341233686788,22.230915339863373,Neutral,9
61.57926945080947,13.897048656550817,33.25565122103056,Cool,6
58.100256450065665,14.032779910376759,30.498324614967892,Neutral,6
70.22897259469045,14.91434020156551,9.802256880970436,Neutral,8
58.27082299842853,12.830741992032584,25.190708687664426,Neutral,6
63.157350838930114,20.219815200561875,27.22437854893108,Warm,7
37.68139587448921,6.824122060973807,10.16631113286434,Warm,2
40.263495397682355,10.730825042565687,20.164691653372525,Warm,2
82.19039565063673,13.362631995872453,21.655042055597,Neutral,10
65.51760508523185,12.67665903866088,33.9958796409987,Warm,7
31.793913689074525,14.832317502336647,11.748333661534073,Warm,1
84.17477178333765,10.252672247321472,17.158492644341784,Neutral,10
42.568625622777056,8.347140644735621,31.891088177792117,Cool,3
66.10155863013304,14.11321643106184,25.839639613947092,Neutral,7
72.31781244985778,24.649651612024957,9.908808420977888,Cool,8
39.739834868653226,21.13330106053633,13.520106056535372,Cool,2
47.717771858188996,18.650649190754432,29.86122597917901,Cool,4
34.88099547238902,10.714241725637216,30.426724010268686,Warm,1
69.75582886459313,14.087546691199218,8.90756720494863,Warm,8
61.2467110778559,13.475402398618467,18.475264368742934,Cool,6
51.69008659436933,17.33300629041476,31.31000853843928,Warm,4
67.95572566423515,9.671608684447184,31.495310643290537,Neutral,7
72.5374284076363,22.393917697032677,11.884656195524064,Cool,8
53.187668507651196,18.301119780132623,10.646207489080009,Cool,5
58.27077414046417,11.911591717416261,31.164242677927877,Cool,6
47.68933438048974,22.33710426054132,10.557950699042292,Neutral,4
69.16999437010969,17.74095107007255,13.199704076380254,Neutral,8
34.84717825919126,24.014894264253435,32.84103043094442,Neutral,1
60.0619535242919,7.136014080047273,28.57972557448278,Cool,6
30.029882028286053,18.35521183206306,10.131363879557,Cool,1
54.4688211064154,9.805982469007335,19.21696101598642,Cool,5
35.49826781068839,6.411001274197892,19.82009988708974,Neutral,1
64.79035688271543,5.639889202886494,24.980438912937608,Neutral,7
58.56636042036855,14.3007266844182,31.90144972510426,Cool,6
43.144791497134676,19.302003225674,26.032433480921963,Cool,3
60.567936144379765,6.204538898005949,13.184630966681302,Cool,6
76.5146015073966,5.33895329779162,20.466335882954215,Warm,9
73.22014470270364,21.55037844212606,18.48047406542888,Warm,8
32.92864481697067,16.686286238462003,17.68842307133457,Warm,1
66.32449756693983,14.163737734757852,32.37816487018365,Warm,7
77.02977455494577,13.636873846240594,17.190390617293826,Neutral,9
44.0442093220339,22.160465420144583,17.19111201508501,Cool,3
66.95576575082892,19.55158644269888,26.518659427334544,Neutral,7
54.92283385596466,15.835206398820308,27.114591320932103,Neutral,5
39.15820132523137,17.97277913537631,34.01072865204303,Cool,2
34.01103041786312,18.23368576799713,27.575164060076204,Cool,1
41.15029343355019,11.581475589214559,14.782184124320615,Neutral,3
38.98566880725572,19.175313104583083,9.538425628928943,Cool,2
31.580898271617077,18.086840109854393,12.33834878721982,Cool,1
54.78208838862443,20.125075828448686,23.31955549221398,Cool,5
52.105994215627724,22.90170345532629,18.752756341312146,Neutral,5
76.1452686381748,19.260921012686374,9.86320500054604,Warm,9
34.513174647251546,20.528259214839935,16.842428508803696,Warm,1
79.81034616488141,10.27612149892715,31.31657908475694,Neutral,10
80.26924860332404,17.591153937834733,25.729038990112656,Warm,10
68.34042274630264,12.244708833045767,15.601072357203108,Warm,7
77.75681332169995,9.661063759697173,8.344424952100624,Neutral,9
45.50298652103669,19.11150345031377,8.313754577518717,Warm,3
40.93510752061481,19.75793833391537,33.63705683875634,Warm,2
48.07476443123731,22.57259972710316,30.379850878830457,Warm,4
58.56021783879129,5.014337174131596,10.72032678690856,Neutral,6
31.587075372847714,19.27915895729543,24.09372613971607,Neutral,1
82.42795389372263,6.9138023211600235,20.86875232038459,Neutral,10
49.3972159539152,20.94852043213856,19.633963138868758,Warm,4
49.6136698853252,11.819171428711165,25.996093370711943,Cool,4
64.51453758832966,8.165661013987473,27.44723394657968,Neutral,7
73.71447464607158,12.049620938867022,18.147172913214405,Cool,8
66.9406430040769,9.8138542366501,29.407069313913663,Warm,7
44.156495733180215,18.4721966399339,16.325507285257366,Neutral,3
51.91979438736891,11.605693350041689,11.873675339486542,Cool,4
74.18512435521694,6.305535151329278,20.03893873621481,Cool,9
81.00240674669993,13.67634839153059,32.099072142134816,Warm,10
84.70972329346074,13.241872192650783,28.97755248659807,Neutral,10
47.56415466017122,16.479503500634838,13.793250142506945,Neutral,4
66.02651837248823,7.449957239319785,17.029948232188808,Cool,7
34.56920653760056,14.311960362649202,30.94047954829011,Warm,1
65.02450507349147,11.82095745661247,30.307869145930944,Neutral,7
43.13899533279307,18.86801706858088,32.15818441244513,Neutral,3
74.05087699152334,13.560387048792876,20.48375907568896,Neutral,9
82.2766273255735,9.564707269873981,8.308285553259989,Warm,10
66.09871843664986,10.77937049842117,27.997916688798902,Cool,7
30.937894436142685,10.292700538507146,13.89160343290865,Cool,1
43.40959586193757,19.293921780132443,33.338086291081005,Neutral,3
83.01969440096354,11.534777811372672,21.29391031493372,Cool,10
63.656149669176486,6.859812796462643,30.600110381559382,Warm,7
69.76764323407222,22.454605009692038,16.025420808132665,Warm,8
54.36223361773701,11.702377085182839,15.283239510958719,Warm,5
64.2565242576849,22.150612155038473,9.120427788767472,Cool,7
60.02630156044474,23.216525293726306,11.544775244130253,Cool,6
84.41578664930486,17.80952084351688,30.897136419240066,Warm,10
71.92967233465401,5.863474715940233,19.888732295945424,Warm,8
39.50105634765635,23.8292961755305,31.586622850882986,Warm,2
59.22679960443235,15.149354675216724,11.296967678270724,Warm,6
66.19048574520589,17.855901410126183,24.47980121109024,Cool,7
76.20889087078884,8.761171329581511,16.460973973619666,Neutral,9
37.08322387742924,6.95668321302003,12.101372724831947,Warm,2
35.660227158454674,15.761893282422225,27.96820769900424,Neutral,2
82.78072839111782,24.12094287223866,17.320189629343684,Warm,10
59.439435300771635,9.081753223115205,23.09888955774837,Cool,6
44.54864778242992,24.801077002085265,19.29256197984671,Warm,3
52.36219744216492,21.25465808609359,17.17083675299895,Neutral,5
47.723965752021385,6.539064032584183,16.814455322587783,Warm,4
30.226660263217127,14.679787363594944,23.505764527435698,Cool,1
43.70682665809889,15.553549324433899,22.16786221685867,Cool,3
54.84467871758151,20.069442213191934,31.60629802170118,Cool,5
73.88552716155021,6.820726298908834,14.973137662953414,Neutral,8
81.82412812256244,23.291688704434954,28.61761307196473,Neutral,10
58.40111839711866,22.577622918257042,12.698282096435353,Neutral,6
59.65750351768297,22.763826993226083,32.85446889776898,Cool,6
53.43900154280135,20.408756055846737,16.360058870076834,Neutral,5
66.57265074444751,11.718923067578677,23.800259205607055,Neutral,7
58.128583572344304,16.379109665637017,17.81190616398453,Cool,6
83.87273031849108,6.086640696458076,14.490770648124686,Warm,10
35.05818735609429,13.114288483618955,22.71725214721703,Neutral,1
76.49640698959215,12.201009318019567,31.64884325496054,Warm,9
58.75970363193364,7.6248975536477515,24.726239342259593,Warm,6
55.395994206036285,7.394935770010638,32.6706423381744,Neutral,5
72.68745877435227,18.832868039466362,24.093177077896474,Cool,8
51.28388174256822,14.348030224997395,25.558793531367296,Warm,4
60.090754499737706,11.493518537801199,19.099581270219076,Warm,6
54.2917925937713,10.17183182269568,30.300172330850437,Cool,5
35.01074948503154,6.380918126291995,33.325061248715144,Cool,1
76.27674245763187,20.440635719447094,9.09374766941569,Neutral,9
73.22281909637498,13.263889576055954,34.784431173714566,Neutral,8
77.27845683648034,7.668326710464141,18.9403228495339,Cool,9
80.64507015256787,7.086261747037643,32.55823953926813,Cool,10
44.239217576339755,17.362059311233935,23.176993830827197,Neutral,3
45.54824501772142,12.924840378053176,32.318950328303984,Warm,3
82.7865832846281,22.224644545207717,8.782912097070597,Neutral,10
47.944781138469374,20.307267277160815,11.357337718633499,Cool,4
69.4286410287847,22.673679353759795,18.178626516744725,Cool,8
71.41684010647988,24.1300279659896,20.374117321273722,Warm,8
46.94219204989904,18.38107030633896,15.728993955345945,Neutral,4
45.50456832155343,13.46716054701572,20.061967183407607,Neutral,3
64.06971067110796,19.175312646913092,30.72883514377811,Neutral,7
56.77483827827382,22.31290072745464,10.139739365508078,Neutral,5
35.31406990825823,15.718701577042363,10.49373425900722,Cool,1
73.09110669905763,10.73733749965588,11.433926248077794,Neutral,8
80.14104617847383,10.311656659172122,31.26565440225832,Warm,10
81.70072130560065,14.167269588526123,27.423480200520146,Cool,10
35.42499124792564,13.27331047166414,29.441633166771354,Neutral,1
40.11029878588189,12.83718746376052,30.87947412542709,Cool,2
35.985529764636524,17.647826486567748,23.328637584138473,Cool,2
64.2115579407756,23.807940678910885,25.228503596504215,Neutral,7
79.50462738003071,16.565967988407213,12.246376620852313,Warm,10
65.57651173172052,23.384160621074503,32.6572015295403,Cool,7
37.341791404163445,21.529149322154833,28.12686580297691,Warm,2
83.10333364340633,16.140951723844683,16.339244279384506,Neutral,10
62.783365153391706,24.599406587177015,8.733520373090116,Warm,6
57.65940537364294,11.155418105862982,32.49013293120559,Cool,6
66.07370235408293,19.713262284783795,9.134666229627943,Warm,7
32.68879883608921,17.718806536534217,27.06864638899208,Cool,1
74.0079767139032,24.135996309685723,22.555552923872234,Warm,9
51.52241007905619,14.464198133831143,26.777614580626278,Warm,4
70.80027748077613,6.967912994267946,22.72666047398645,Warm,8
43.81149912695036,22.958383739153316,32.52773290074313,Cool,3
33.21609724489747,18.892819177874557,12.728324783519538,Cool,1
71.46628435145922,6.961651615684891,32.4738112402991,Warm,8
69.54539952947675,20.22243074086316,22.239789797312262,Warm,8
64.41465453707247,8.16572512118196,26.442878530133353,Neutral,7
67.9547525881966,8.324587241033175,11.994875020953957,Cool,7
34.60164899283212,13.38543322332044,34.334264603934905,Cool,1
71.32867509454967,14.887416220915162,16.93469867606527,Cool,8
39.45370829184237,6.345118279347357,28.77512014021527,Cool,2
73.01704813885566,18.591036731453677,30.71663282524036,Neutral,8
42.05508115348672,24.223811276478283,9.64910491608132,Warm,3
69.9304547468025,20.310257979822197,29.453613524905137,Warm,8
70.32979783058985,18.760610379039626,32.26325106412979,Neutral,8
70.14741328854682,7.606408663446718,15.807059030262074,Cool,8
43.2449073724466,19.845063743981743,30.632221369208615,Cool,3
75.03724546962302,11.81923947285977,12.496539864426289,Cool,9
75.34889386433838,7.458413569307751,20.984033958281245,Warm,9
38.09013362873476,6.387226017503309,28.203011640358774,Warm,2
66.64562688854852,24.161469602387605,11.833243723546836,Warm,7
58.00947413311862,18.7658599685451,29.517582608422437,Neutral,6
61.079940278750975,23.025184155931267,17.045231388857786,Neutral,6
70.96065285797182,8.523888123284951,12.625762700268123,Neutral,8
62.815704982265444,14.231149488395797,32.03696743148066,Warm,6
59.19173193200449,7.5902984256560835,14.413669772944697,Warm,6
50.13122623073861,23.309765951760838,24.2005547992212,Warm,4
34.67566614134117,20.399871061972217,11.066054989389983,Warm,1
74.64190018411914,9.507625360135316,29.600094007619397,Warm,9
75.98207548411676,6.7857904905114586,21.433576007944758,Warm,9
80.47891537409114,12.17431050834027,20.410951500871853,Warm,10
40.98601573587568,8.394568571538464,15.048310208340897,Cool,2
40.0930750289712,20.217026618615634,8.017641550555087,Cool,2
32.34027960663655,8.38985493372185,26.48774165895474,Warm,1
65.74262291013596,12.844355868670803,19.823296952858634,Cool,7
45.676941280876505,15.4046097820618,22.218063449924312,Neutral,3
48.12926361362559,23.111642751462643,18.726864909539454,Neutral,4
31.588587066056363,15.360161328092497,21.213598509977896,Cool,1
76.79768928289191,18.652344424468048,9.212605072881628,Warm,9
71.70732241031898,16.229691759190473,13.741398162019596,Warm,8
61.85025451299812,9.320628807861445,24.42170717269406,Cool,6
56.8093313944914,24.18048351945932,21.399968388517273,Neutral,5
56.81707265486414,23.365700707599157,20.253857222786614,Neutral,5
42.63290596309672,14.684262786952832,17.599304523104205,Neutral,3
41.810805401284995,9.980174722181799,24.116588644759716,Cool,3
62.60087760108931,17.878085070822614,31.74871008369129,Warm,6
44.54376941646838,6.033634423372154,22.044414530023822,Warm,3
83.35808171506248,11.351735905222334,32.7924553402368,Warm,10
76.69489539979841,18.116415346547857,33.929902914797516,Cool,9
84.98189403723482,17.926198673147624,27.760563906735523,Cool,10
80.92566887540389,13.98699484079284,15.799893350547473,Warm,10
43.16205069981723,17.727485630667488,10.349464894175297,Cool,3
43.90665943287641,11.255559784207081,30.657870664468064,Cool,3
67.44370959257441,7.058922894005724,20.32079994320476,Neutral,7
84.49933331344161,18.523914927130782,20.06560327041185,Cool,10
84.53237501315168,20.66396826597252,12.401954097152956,Warm,10
46.282627962817024,22.34588401919605,27.082984855907036,Warm,3
67.72724617912193,5.418190246704699,22.89937580542255,Neutral,7
52.514937326161366,18.851456001551636,13.105096652015419,Neutral,5
34.36843710297063,10.871836885289866,12.06125605979526,Warm,1
61.590296072902184,18.529358744527244,25.63539534434464,Warm,6
42.125960221746915,5.718845475934842,33.50867470682556,Warm,3
76.9687414665887,6.230860682696737,15.077050244453506,Neutral,9
65.8304611102359,20.7380677251059,19.30741961500236,Warm,7
49.677723708275366,8.67159254710292,34.970426893603076,Neutral,4
74.08032417402153,17.896652080446277,16.78296861862184,Warm,9
84.22554329183379,15.506365289014427,11.896425179562002,Cool,10
72.0917535430774,16.455405533738915,27.40488018126549,Cool,8
68.1734142475798,17.278671695201236,12.083664375843233,Warm,7
63.066306806568136,19.97926301720797,18.184448126356244,Cool,7
78.81554842512215,21.163140980484254,14.14038667553529,Neutral,9
43.92477843881588,12.067044560521056,32.28851347841335,Warm,3
73.82031326819313,19.7573903712306,31.05219288602601,Warm,8
49.22774555159074,16.314899012265784,22.977758688623567,Cool,4
62.211707487113095,23.484368696853203,31.087954393930882,Neutral,6
44.78475681165901,11.400992020612236,19.654807748201343,Warm,3
59.67104884941645,23.19096946024277,26.268665305917676,Cool,6
68.28005868984799,15.844744109836967,26.03383996769793,Warm,7
72.56140425175579,10.540508977392486,10.561874213984515,Neutral,8
57.62496179578771,5.273648295213622,29.59415084003615,Cool,6
65.42121214484675,12.638792793057918,16.915806751530432,Warm,7
82.93651195211736,17.12433284441532,26.025246266747345,Neutral,10
76.25746418463554,10.162152863468295,19.81965648467947,Cool,9
74.18041473892788,18.933779757463938,11.250210036649413,Cool,9
41.90932627073386,23.668262540469097,17.617236473457247,Neutral,3
42.910958748845154,5.465438714716518,28.181715329611425,Warm,3
79.75138676709898,9.294890048167147,27.451709960096004,Neutral,10
37.77548195002981,17.391651856541735,28.829780311209372,Neutral,2
75.58497838726764,19.948888131933877,19.816855860001496,Warm,9
83.09881535037509,22.314544742135872,19.599274073110763,Neutral,10
31.396541517088487,6.696754281703838,16.73933938291458,Warm,1
31.02688079000367,18.33694782611316,13.603605277553994,Cool,1
81.90337648791007,8.916661682685401,22.92309104440072,Warm,10
66.5943544307402,13.680387323477506,18.27081482220106,Warm,7
60.81135076310658,20.100838574925568,31.14383993896633,Warm,6
35.11599526575388,7.859833641056717,30.06094591563056,Warm,1
47.28808564371392,15.57874268054424,33.27773064857962,Warm,4
60.001956459403154,19.542623937638552,20.17663557150528,Neutral,6
81.133015136817,5.450086548573729,11.411993832569138,Neutral,10
34.45936185461,19.454755044776093,16.274513637156147,Cool,1
77.42474192068691,10.488252632713635,17.241171005323146,Neutral,9
78.63251527703588,10.669222985281584,18.086289723055174,Neutral,9
68.7291944332739,15.318917570508468,8.401115307702602,Neutral,8
40.14039432078821,20.456191465806747,31.279480288771097,Cool,2
62.258148681167896,11.684306745202292,14.212281280151826,Neutral,6
44.21784850880491,8.824842581522427,30.085014347427148,Neutral,3
40.44644710554161,22.658296330374444,9.501349085372437,Cool,2
34.563633644393065,18.94031481990536,18.16451090570734,Warm,1
70.04531307034242,8.521785758877078,28.381558280531138,Neutral,8
69.6719105973019,19.326467761253646,9.827045771300043,Warm,8
64.7637782048914,11.538632326761583,20.15947643044614,Warm,7
58.589929949860576,22.875483755238896,25.930001272395522,Neutral,6
65.60619782482388,20.640036511878826,22.796580425186647,Neutral,7
63.95487066280977,22.228913720426483,31.480541489928626,Cool,7
77.22312440850621,10.866172215611293,29.79091440440098,Warm,9
46.15712655364811,20.302131832662617,31.263873652267417,Neutral,3
72.47737771251067,13.150860620648617,24.803268144665644,Warm,8
33.65984465068625,24.859295922386007,30.729376972473347,Warm,1
34.60631615040373,6.629477954258838,10.10273270546485,Neutral,1
70.4065997850435,7.713229343207555,12.420681862737617,Cool,8
48.941706518875776,14.468698671880976,26.323822533326222,Neutral,4
74.05574852965985,18.282514785667008,20.164486554811052,Neutral,9
50.89441099811548,24.686439576280826,10.553021308908482,Neutral,4
36.866469190562015,19.895014632598446,19.078200490561876,Neutral,2
64.2465260476583,12.265107033516205,33.09389406392715,Cool,7
40.568316420411676,6.331294558284457,12.182983400872953,Cool,2
52.140756032986495,10.465190539964187,29.124408069573384,Warm,5
79.54607881291805,20.40316423514192,32.866852069607546,Warm,10
71.27800716339493,13.076220104949986,16.87614168543938,Neutral,8
71.12401161509155,24.83619902698727,31.170780435243426,Warm,8
75.97130767354346,18.600921127485396,28.867596282310032,Neutral,9
40.781094267802956,21.747341595403014,19.95554968668091,Cool,2
42.371148560205114,9.829929705137356,24.608486794612396,Cool,3
50.137018867139965,12.774526957530934,21.22039005286488,Cool,4
63.36727561788547,14.36922474174173,23.060873394856728,Neutral,7
68.95649760267827,11.156383000522382,9.426320531847495,Cool,8
73.80463711512063,7.718654947346413,9.031475161449558,Neutral,8
48.85264897567275,23.68866077506883,10.176615939579246,Cool,4
76.70998639999281,24.166553729627736,19.285978856849493,Neutral,9
62.44278622821492,11.851821656222636,16.97552068870786,Cool,6
35.516746990788796,11.386272751808297,17.614611599241847,Warm,2
62.98174784791295,14.007007715615856,34.368676207505246,Cool,6
77.77256873962864,7.404144582411525,27.682488664707044,Warm,9
70.71936598655482,16.176817419093332,21.038149788162166,Neutral,8
82.25680707897031,18.740385330064854,13.526362944546666,Warm,10
74.81100373467356,19.950412734930097,23.816826643811595,Cool,9
79.72446290948203,8.684973031453485,20.964954912070972,Cool,10
40.54920081063376,21.82192341232203,23.422748779290963,Neutral,2
30.381286901161427,12.492252292529425,13.191803507834111,Warm,1
83.54646260573965,8.456401029129045,16.883154700880286,Neutral,10
64.09476899204057,22.091373280652817,14.33106818314559,Neutral,7
50.02358421985629,19.644497728191226,11.380016389468862,Warm,4
37.62856036747054,8.258688541628594,10.394968411440502,Warm,2
45.21570224822377,8.732798795953652,34.41195805021707,Cool,3
50.110350798272215,19.604983790591426,18.781979665379012,Cool,4
68.47651776418243,6.795190011203143,24.834643403678104,Cool,7
68.34173464857113,7.5619149273240005,10.847789898829026,Warm,7
66.42993221367698,15.1672109383256,12.480782172986196,Warm,7
64.06624950068188,17.46420746136014,27.940743441718013,Cool,7
40.8402536171173,15.364114643650417,24.10262719169646,Neutral,2
31.08783475431722,16.033759356129234,15.956936986909255,Neutral,1
53.745623414545385,18.602815435206008,27.882854406772292,Warm,5
36.63818272222118,19.963678240976925,8.822519530341923,Cool,2
50.84458358796341,12.53621255548425,22.913126363298574,Neutral,4
