L,a,b,Undertone,MST_Class,normal_pct,oily_pct,dry_pct,Delta_E,Contrast_Level,primary_group,sub_group,shade_L_min,shade_L_max,shade_a_min,shade_a_max,shade_b_min,shade_b_max
47.28808564371392,15.57874268054424,33.27773064857962,Warm,4,75.04,12.33,12.63,21.852337947032478,Medium,Coral,True Coral,44,60,23,37,19,33
60.001956459403154,19.542623937638552,20.17663557150528,Neutral,6,14.87,28.99,56.14,17.09167223361877,Low,Mauve,Dusty Rose,53,63,16,24,4,12
81.133015136817,5.450086548573729,11.411993832569138,Neutral,10,58.45,28.75,12.8,38.95690587783349,High,Nude,Taupe Nude,53,77,2,22,0,20
34.45936185461,19.454755044776093,16.274513637156147,Cool,1,34.34,41.31,24.35,11.38744095077914,Low,Berry,Deep Berry,27,37,34,42,-9,-1
77.42474192068691,10.488252632713635,17.241171005323146,Neutral,9,33.88,23.64,42.48,34.19513269617872,High,Nude,Taupe Nude,53,77,2,22,0,20
78.63251527703588,10.669222985281584,18.08628972305517,Neutral,9,85.7,5.19,9.11,35.4295414329824,High,Nude,Taupe Nude,53,77,2,22,0,20
68.7291944332739,15.318917570508468,8.401115307702602,Neutral,8,41.64,16.36,42.0,24.452794772628017,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
40.14039432078821,20.456191465806747,31.279480288771097,Cool,2,59.66,11.75,28.59,19.88774090277766,Medium,Berry,Deep Berry,24,40,31,45,-12,2
62.258148681167896,11.684306745202292,14.212281280151826,Neutral,6,47.56,43.27,9.17,19.284414397945703,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
44.21784850880491,8.824842581522427,30.085014347427148,Neutral,3,38.23,16.18,45.59,21.27354338678864,Medium,Red,True Red,30,46,41,55,13,27
40.44644710554161,22.658296330374444,9.501349085372436,Cool,2,58.02,13.86,28.12,5.8347784650217696,Low,Berry,Deep Berry,27,37,34,42,-9,-1
34.563633644393065,18.94031481990536,18.16451090570734,Warm,1,51.59,21.21,27.2,12.16724578924669,Low,Coral,Deep Coral,35,45,28,36,24,32
70.04531307034242,8.521785758877078,28.38155828053113,Neutral,8,43.31,26.61,30.08,32.052652942541584,High,Nude,Taupe Nude,53,77,2,22,0,20
69.6719105973019,19.32646776125365,9.827045771300044,Warm,8,20.34,8.08,71.58,24.77657256922179,Medium,Nude,Warm Nude,54,70,11,25,15,29
64.7637782048914,11.538632326761585,20.15947643044614,Warm,7,36.31,8.25,55.44,22.99518922411534,Medium,Nude,Warm Nude,54,70,11,25,15,29
58.589929949860576,22.875483755238896,25.93000127239552,Neutral,6,57.19,27.45,15.36,19.67230383858741,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
65.60619782482388,20.640036511878822,22.796580425186647,Neutral,7,24.57,18.38,57.05,23.27211173077849,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
63.95487066280977,22.228913720426483,31.480541489928623,Cool,7,35.03,11.54,53.43,27.27171932529708,High,Mauve,Cool Mauve,43,67,12,32,-8,12
77.22312440850621,10.866172215611291,29.79091440440098,Warm,9,56.76,20.81,22.43,37.92457240346504,High,Nude,Peachy Nude,58,82,4,24,10,30
46.15712655364811,20.302131832662617,31.263873652267417,Neutral,3,11.19,21.53,67.28,19.300959913848544,Medium,Red,Blue Red,37,53,38,52,3,17
72.47737771251067,13.150860620648617,24.803268144665644,Warm,8,13.99,70.06,15.95,31.07797727294957,High,Nude,Peachy Nude,58,82,4,24,10,30
33.65984465068625,24.859295922386007,30.729376972473347,Warm,1,26.37,53.54,20.09,22.42769363944722,Medium,Coral,Deep Coral,32,48,25,39,21,35
34.60631615040373,6.629477954258838,10.10273270546485,Neutral,1,36.12,35.66,28.22,17.041101693491576,Low,Red,True Red,33,43,44,52,16,24
70.4065997850435,7.713229343207555,12.420681862737617,Cool,8,68.68,19.0,12.32,28.22475897221488,High,Pink,Soft Pink,56,80,15,35,-5,15
48.941706518875776,14.468698671880976,26.323822533326226,Neutral,4,64.01,14.49,21.5,15.852578232881338,Low,Red,Blue Red,40,50,41,49,6,14
74.05574852965985,18.282514785667008,20.16448655481105,Neutral,9,31.19,18.4,50.41,30.22987129949404,High,Nude,Taupe Nude,53,77,2,22,0,20
50.89441099811548,24.686439576280826,10.553021308908482,Neutral,4,20.46,32.26,47.28,7.668151292802515,Low,Red,Blue Red,40,50,41,49,6,14
36.866469190562015,19.895014632598446,19.07820049056188,Neutral,2,32.47,10.98,56.55,10.782683689139535,Low,Red,True Red,33,43,44,52,16,24
64.2465260476583,12.265107033516204,33.09389406392715,Cool,7,59.94,16.29,23.77,29.583943295077,High,Mauve,Cool Mauve,43,67,12,32,-8,12
40.56831642041168,6.331294558284457,12.182983400872953,Cool,2,38.78,4.4,56.82,14.370344836745286,Low,Berry,Deep Berry,27,37,34,42,-9,-1
52.140756032986495,10.465190539964189,29.124408069573384,Warm,5,40.81,15.45,43.74,20.860209488283942,Medium,Coral,True Coral,44,60,23,37,19,33
79.54607881291805,20.40316423514192,32.866852069607546,Warm,10,67.35,16.83,15.82,40.36111517344049,High,Nude,Peachy Nude,58,82,4,24,10,30
71.27800716339493,13.076220104949986,16.87614168543938,Neutral,8,32.39,34.77,32.84,27.60885992305756,High,Nude,Taupe Nude,53,77,2,22,0,20
71.12401161509155,24.83619902698727,31.170780435243422,Warm,8,13.33,43.43,43.24,32.7623507457933,High,Nude,Warm Nude,50,74,8,28,12,32
75.97130767354346,18.6009211274854,28.867596282310032,Neutral,9,52.86,39.84,7.3,35.29440642713528,High,Nude,Taupe Nude,53,77,2,22,0,20
40.78109426780296,21.74734159540301,19.95554968668091,Cool,2,25.69,18.27,56.04,9.172956941217988,Low,Berry,Deep Berry,27,37,34,42,-9,-1
42.37114856020512,9.829929705137356,24.6084867946124,Cool,3,56.03,24.92,19.05,16.41082353036783,Low,Berry,Deep Berry,27,37,34,42,-9,-1
50.137018867139965,12.774526957530934,21.22039005286488,Cool,4,51.44,1.14,47.42,12.791091284787578,Low,Berry,True Berry,37,47,31,39,-7,1
63.36727561788547,14.36922474174173,23.060873394856728,Neutral,7,28.96,39.92,31.12,22.16766482716285,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
68.95649760267827,11.156383000522382,9.426320531847496,Cool,8,35.49,43.97,20.54,25.66607030741888,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
73.80463711512063,7.718654947346413,9.031475161449558,Neutral,8,31.37,47.66,20.97,31.453945624566952,High,Nude,Taupe Nude,53,77,2,22,0,20
48.85264897567275,23.68866077506883,10.176615939579246,Cool,4,28.63,56.92,14.45,5.636829949100837,Low,Berry,True Berry,37,47,31,39,-7,1
76.70998639999281,24.166553729627736,19.285978856849493,Neutral,9,55.84,7.09,37.07,32.80196480962782,High,Nude,Taupe Nude,53,77,2,22,0,20
62.44278622821492,11.851821656222636,16.97552068870786,Cool,6,25.45,33.13,41.42,19.88465257048678,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
35.5167469907888,11.386272751808296,17.614611599241847,Warm,2,48.66,19.02,32.32,13.98757477739778,Low,Coral,Deep Coral,35,45,28,36,24,32
62.98174784791295,14.007007715615856,34.368676207505246,Cool,6,54.08,37.59,8.33,29.31922385505491,High,Mauve,Cool Mauve,43,67,12,32,-8,12
77.77256873962864,7.404144582411525,27.682488664707044,Warm,9,64.1,31.33,4.57,38.45305301550375,High,Nude,Peachy Nude,58,82,4,24,10,30
70.71936598655482,16.176817419093332,21.03814978816217,Neutral,8,52.92,4.19,42.89,27.52799780933145,High,Nude,Taupe Nude,53,77,2,22,0,20
82.25680707897031,18.740385330064854,13.526362944546666,Warm,10,66.14,17.47,16.39,37.30932975376016,High,Nude,Peachy Nude,58,82,4,24,10,30
74.81100373467356,19.950412734930097,23.816826643811595,Cool,9,55.63,24.01,20.36,32.06767522748529,High,Pink,Soft Pink,56,80,15,35,-5,15
79.72446290948203,8.684973031453485,20.96495491207097,Cool,10,33.72,45.7,20.58,37.60569872009286,High,Pink,Soft Pink,56,80,15,35,-5,15
40.54920081063376,21.82192341232203,23.422748779290963,Neutral,2,43.96,35.79,20.25,12.393877844291657,Low,Red,True Red,33,43,44,52,16,24
30.381286901161427,12.492252292529423,13.191803507834113,Warm,1,60.45,9.86,29.69,16.477058108366002,Low,Coral,Deep Coral,35,45,28,36,24,32
83.54646260573965,8.456401029129045,16.883154700880286,Neutral,10,52.42,30.25,17.33,40.533068677916646,High,Nude,Taupe Nude,53,77,2,22,0,20
64.09476899204057,22.091373280652817,14.33106818314559,Neutral,7,40.08,30.22,29.7,19.349881755010703,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
50.02358421985629,19.644497728191222,11.380016389468862,Warm,4,19.69,55.8,24.51,5.074165937036111,Low,Coral,True Coral,47,57,26,34,22,30
37.62856036747054,8.258688541628594,10.394968411440502,Warm,2,54.92,13.99,31.09,13.956096998042954,Low,Coral,Deep Coral,35,45,28,36,24,32
45.21570224822377,8.732798795953652,34.41195805021707,Cool,3,54.07,14.77,31.16,25.085697400651277,Medium,Berry,True Berry,34,50,28,42,-10,4
50.110350798272215,19.604983790591422,18.78197966537901,Cool,4,32.29,20.68,47.03,8.500998251306218,Low,Berry,True Berry,37,47,31,39,-7,1
68.47651776418243,6.795190011203143,24.834643403678104,Cool,7,30.95,38.15,30.9,29.836922838519733,High,Mauve,Cool Mauve,43,67,12,32,-8,12
68.34173464857113,7.561914927324,10.847789898829026,Warm,7,30.56,35.68,33.76,26.47395181677024,Medium,Nude,Warm Nude,54,70,11,25,15,29
66.42993221367698,15.1672109383256,12.480782172986196,Warm,7,35.14,23.57,41.29,21.973370162432783,Medium,Nude,Warm Nude,54,70,11,25,15,29
64.06624950068188,17.46420746136014,27.940743441718013,Cool,7,41.17,42.66,16.17,24.981181222991623,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
40.8402536171173,15.364114643650415,24.10262719169646,Neutral,2,50.97,38.37,10.66,13.61133747830509,Low,Red,True Red,33,43,44,52,16,24
31.08783475431722,16.033759356129234,15.956936986909255,Neutral,1,28.58,44.96,26.46,14.997891751397816,Low,Red,True Red,33,43,44,52,16,24
53.745623414545385,18.602815435206008,27.88285440677229,Warm,5,32.4,23.07,44.53,18.185244505473907,Medium,Coral,True Coral,44,60,23,37,19,33
36.63818272222118,19.963678240976925,8.822519530341923,Cool,2,52.12,37.05,10.83,8.945260733606228,Low,Berry,Deep Berry,27,37,34,42,-9,-1
50.84458358796341,12.53621255548425,22.913126363298574,Neutral,4,51.11,40.55,8.34,14.455573574055254,Low,Red,Blue Red,40,50,41,49,6,14
69.30469863386314,24.23101464275133,11.609782668784778,Cool,8,36.95,3.87,59.18,24.67330805051616,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
37.078537658467845,12.523809375392442,17.8897324275761,Neutral,2,32.96,47.11,19.93,12.38272748437207,Low,Red,True Red,33,43,44,52,16,24
84.52108754364518,19.80626061687903,8.514172050405879,Neutral,10,32.5,37.01,30.49,39.67499076339161,High,Nude,Taupe Nude,53,77,2,22,0,20
47.63056917935175,5.442471030579945,31.46043458092539,Warm,4,65.08,8.08,26.84,24.44483704141503,Medium,Coral,True Coral,44,60,23,37,19,33
46.437061162011545,15.545102999013542,19.618543557144555,Neutral,3,66.78,17.91,15.31,8.941669754853896,Low,Red,Blue Red,40,50,41,49,6,14
51.26771728595794,10.518453887610937,34.528074350913045,Cool,4,39.45,32.06,28.49,25.23287796939387,Medium,Berry,True Berry,34,50,28,42,-10,4
44.04244562326495,11.23024598027972,19.935787754188027,Neutral,3,60.35,26.13,13.52,11.86601126033197,Low,Red,True Red,33,43,44,52,16,24
82.69149085768763,17.65423757497202,16.952246874814232,Warm,10,61.77,13.49,24.74,38.08773862464048,High,Nude,Peachy Nude,58,82,4,24,10,30
81.41057209065842,10.044462684612377,19.982156640623064,Neutral,10,31.85,43.24,24.91,38.58182613410817,High,Nude,Taupe Nude,53,77,2,22,0,20
71.49150341406457,21.814060560224,19.27954644042769,Warm,8,44.56,22.36,33.08,27.53329557521036,High,Nude,Warm Nude,50,74,8,28,12,32
49.9863760830948,10.296326435566376,22.48761113077275,Neutral,4,42.29,43.29,14.42,15.133248637270723,Low,Red,Blue Red,40,50,41,49,6,14
71.04468801622399,8.135258951985893,23.01838263869586,Neutral,8,33.63,52.99,13.38,30.6676150029895,High,Nude,Taupe Nude,53,77,2,22,0,20
70.75263025479961,22.542551237970034,30.1312790750724,Cool,8,19.43,3.72,76.85,31.59756023392125,High,Pink,Soft Pink,56,80,15,35,-5,15
48.72733709721699,23.881186793732265,16.379772890936493,Warm,4,40.07,27.18,32.75,6.938232003926787,Low,Coral,True Coral,47,57,26,34,22,30
59.647600392586845,7.1972622748156585,34.019500094550324,Cool,6,52.98,23.27,23.75,29.382319087074634,High,Mauve,Cool Mauve,43,67,12,32,-8,12
47.22217323147103,18.86844256112618,34.797894744373224,Cool,4,52.37,39.97,7.66,22.93387191216645,Medium,Berry,True Berry,34,50,28,42,-10,4
33.13959113751313,6.272028727555947,29.839180553906264,Neutral,1,32.8,23.71,43.49,25.443326364240853,Medium,Red,True Red,30,46,41,55,13,27
75.39513341834602,7.877359326866595,30.289440721051225,Cool,9,55.42,27.16,17.42,37.487680567058426,High,Pink,Soft Pink,56,80,15,35,-5,15
62.432591770991024,15.077775935825471,21.442467873886617,Neutral,6,24.96,16.33,58.71,20.427524204889437,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
81.42834841566226,23.859655681422712,15.336375170250852,Cool,10,52.11,39.44,8.45,36.78386751755024,High,Pink,Soft Pink,56,80,15,35,-5,15
66.47948556336672,6.983561991744319,30.11471487426472,Warm,7,33.89,39.35,26.76,30.96673785637664,High,Nude,Warm Nude,50,74,8,28,12,32
57.11250852179972,19.770780789518152,16.78629357843041,Neutral,5,60.72,8.82,30.46,13.025897679471036,Low,Red,Blue Red,40,50,41,49,6,14
69.96907526864265,7.369234101889637,19.900383472915586,Neutral,8,79.97,13.95,6.08,29.07588392402074,High,Mauve,Dusty Rose,46,70,10,30,-2,18
81.16552306455986,10.39947273710924,17.262188156411277,Neutral,10,23.51,66.18,10.31,37.78631771491098,High,Nude,Taupe Nude,53,77,2,22,0,20
84.31999535318603,23.13971036876488,29.895250202160486,Cool,10,71.15,7.84,21.01,43.31466028462218,High,Pink,Soft Pink,56,80,15,35,-5,15
48.6960304985866,24.363868558294435,18.491068734299333,Warm,4,37.18,20.59,42.23,8.65089380087118,Low,Coral,True Coral,47,57,26,34,22,30
72.42171529049382,24.45136471299473,8.450131866190095,Cool,8,61.54,12.98,25.48,28.00654711042467,High,Pink,Soft Pink,56,80,15,35,-5,15
63.16642985095645,16.013209184731284,21.625206775390744,Cool,7,29.65,2.43,67.92,20.94178311423028,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
39.14346500969845,22.16825503686024,24.02699624595932,Warm,2,37.22,26.58,36.2,13.551714677405798,Low,Coral,Deep Coral,35,45,28,36,24,32
64.66160544103826,13.34789564658296,12.488893919441916,Cool,7,48.69,35.91,15.4,20.762182884087174,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
73.37741536323898,17.57468030119986,23.30517769894056,Cool,8,19.2,34.25,46.55,30.64256714349832,High,Pink,Soft Pink,56,80,15,35,-5,15
45.91140581533634,19.29437667004072,12.98039437861685,Cool,3,13.43,61.43,25.14,1.5131880192610692,Low,Berry,True Berry,37,47,31,39,-7,1
54.78545279173769,12.380354648223456,22.48308034316082,Neutral,5,59.01,2.05,38.94,16.239121131001568,Low,Red,Blue Red,40,50,41,49,6,14
76.75142902886289,11.31307253964648,10.37616274280921,Neutral,9,32.45,2.53,65.02,32.958349496208115,High,Nude,Taupe Nude,53,77,2,22,0,20
65.36643048605802,7.977761006648894,28.21831109800928,Warm,7,33.88,24.3,41.82,28.676808330574318,High,Nude,Warm Nude,50,74,8,28,12,32
81.61728404679687,17.521094179616025,21.577639041770794,Cool,10,51.96,6.53,41.51,37.93022059841717,High,Pink,Soft Pink,56,80,15,35,-5,15
69.94580332879863,6.754352834399287,20.1006128695756,Neutral,8,9.9,29.01,61.09,29.3829917029805,High,Mauve,Dusty Rose,46,70,10,30,-2,18
42.25833300301824,6.455260127283871,23.43354261568729,Warm,3,36.62,12.32,51.06,17.936070162848452,Medium,Coral,Deep Coral,32,48,25,39,21,35
39.99694571290254,21.89742695510457,19.60960078126861,Cool,2,63.65,15.5,20.85,9.30251607361608,Low,Berry,Deep Berry,27,37,34,42,-9,-1
62.8045449829252,21.83997105780123,15.47642115920084,Warm,6,16.64,58.78,24.58,18.23383721597548,Medium,Nude,Warm Nude,54,70,11,25,15,29
39.642098866292606,5.420738049209373,13.88008164772435,Neutral,2,46.82,28.33,24.85,15.645980013743602,Low,Red,True Red,33,43,44,52,16,24
79.109866251896,9.707665237967152,10.122921196723468,Cool,9,41.72,12.3,45.98,35.678264467455435,High,Pink,Soft Pink,56,80,15,35,-5,15
43.45665389928865,20.067563705178834,23.69343197841053,Warm,3,52.74,16.34,30.92,11.795034271868497,Low,Coral,Deep Coral,35,45,28,36,24,32
47.775987212491366,17.74809224522367,27.93007038072562,Neutral,4,18.62,53.87,27.51,16.326185588642836,Low,Red,Blue Red,40,50,41,49,6,14
54.17181353151972,17.51782752874018,26.61555416670617,Warm,5,19.43,63.6,16.97,17.432663802011735,Medium,Coral,True Coral,44,60,23,37,19,33
79.69206310998223,5.38232188859528,22.300812546531738,Warm,10,64.86,26.59,8.55,39.02976422314662,High,Nude,Peachy Nude,58,82,4,24,10,30
48.11829382719041,19.167259534300698,12.510131513325646,Warm,4,48.13,15.0,36.87,3.267636337904639,Low,Coral,True Coral,47,57,26,34,22,30
34.77005212457796,6.888859215118568,18.002746775367314,Warm,1,29.81,21.41,48.78,17.680124859966796,Medium,Coral,Deep Coral,32,48,25,39,21,35
32.424430711419205,13.484440184939526,17.088315511235855,Warm,1,34.8,60.35,4.85,15.049532131511954,Low,Coral,Deep Coral,35,45,28,36,24,32
76.98990547958473,17.49567725578805,32.827337665713344,Warm,9,21.59,31.62,46.79,38.25445959939291,High,Nude,Peachy Nude,58,82,4,24,10,30
51.07603536082303,23.65296201084957,12.339260428156614,Neutral,4,44.34,37.13,18.53,7.097706305335194,Low,Red,Blue Red,40,50,41,49,6,14
50.43588224611639,19.01222992788903,14.498103898443134,Cool,4,17.68,40.78,41.54,6.063417237533492,Low,Berry,True Berry,37,47,31,39,-7,1
69.14569552825462,21.78199397599223,19.089751674257325,Cool,8,60.36,32.13,7.51,25.22805370765415,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
68.55897552072418,23.819846451488743,29.54594695091905,Cool,8,14.92,50.13,34.95,29.622235042337667,High,Mauve,Cool Mauve,43,67,12,32,-8,12
74.62948972785927,15.674508273428888,11.333516490729872,Neutral,9,60.03,35.39,4.58,29.950972279344825,High,Nude,Taupe Nude,53,77,2,22,0,20
60.34855168119579,17.69488282208059,19.73233600922137,Cool,6,45.31,27.72,26.97,17.34014486888096,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
76.78274409040162,14.959526051747863,13.822273593597927,Neutral,9,68.96,10.88,20.16,32.23150447293598,High,Nude,Taupe Nude,53,77,2,22,0,20
36.41402000555006,11.53278498851822,12.609125809436964,Cool,2,38.98,18.85,42.17,12.074096933828187,Low,Berry,Deep Berry,27,37,34,42,-9,-1
65.25175578688383,16.07986511006262,9.089014007738204,Cool,7,42.89,43.65,13.46,20.832064454922165,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
50.552461803451344,20.601680474699293,13.223075156322311,Neutral,4,22.69,46.56,30.75,5.717321427944502,Low,Red,Blue Red,40,50,41,49,6,14
83.16624107293937,14.279708348807617,16.380014005919243,Cool,10,38.48,18.48,43.04,38.8402911537037,High,Pink,Soft Pink,56,80,15,35,-5,15
81.41164972105922,5.002693860089707,10.748699439637496,Warm,10,26.09,57.52,16.39,39.39915202076901,High,Nude,Peachy Nude,58,82,4,24,10,30
66.75171760572647,10.479761989399435,11.21868195669548,Cool,7,37.13,36.03,26.84,23.756738169676154,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
48.019765503253886,6.570724855855974,18.42838267307542,Neutral,4,34.61,40.46,24.93,15.191725326086663,Low,Red,Blue Red,40,50,41,49,6,14
70.10439953251705,13.029886317225763,22.601431384609697,Warm,8,40.33,23.59,36.08,28.12834349978019,High,Nude,Warm Nude,50,74,8,28,12,32
44.260714596148745,12.701954572038506,22.47460189129125,Warm,3,52.81,9.79,37.4,12.78770091759967,Low,Coral,Deep Coral,35,45,28,36,24,32
32.32179052269168,5.955627293628107,23.45166299263403,Neutral,1,63.36,8.99,27.65,22.11610240442149,Medium,Red,True Red,30,46,41,55,13,27
71.55738133907009,11.56385507218623,22.75950194507029,Warm,8,64.55,16.15,19.3,29.87021805976377,High,Nude,Warm Nude,50,74,8,28,12,32
61.94587141418332,11.858593255183916,24.286752676686618,Cool,6,46.5,26.11,27.39,22.459059488514608,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
45.874044341177296,10.788790432389758,10.140567685042177,Cool,3,46.93,33.15,19.92,9.437575098651555,Low,Berry,True Berry,37,47,31,39,-7,1
74.22894327627341,18.74929608099456,13.78533885137701,Neutral,9,63.03,8.26,28.71,29.31011463906036,High,Nude,Taupe Nude,53,77,2,22,0,20
45.40388569317793,13.680977369563614,29.801904262601543,Neutral,3,19.86,75.46,4.68,18.89446919159022,Medium,Red,Blue Red,37,53,38,52,3,17
68.33997861638922,5.139645237606962,26.00704108138438,Cool,7,43.95,36.23,19.82,31.01260945701398,High,Mauve,Cool Mauve,43,67,12,32,-8,12
78.07330152802713,18.11019943692225,31.32231982005509,Cool,9,48.73,51.03,0.24,38.350575789165205,High,Pink,Soft Pink,56,80,15,35,-5,15
41.14322240501909,9.867933664370607,32.85997055925115,Cool,3,28.82,62.59,8.59,23.50897431577069,Medium,Berry,Deep Berry,24,40,31,45,-12,2
82.87560069641594,19.37207481380392,10.027528436743475,Neutral,10,56.31,6.82,36.87,37.93212440955106,High,Nude,Taupe Nude,53,77,2,22,0,20
61.74476853582425,14.380814950363078,21.898039231433057,Cool,6,20.08,61.85,18.07,20.24681936915971,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
78.53957476618302,24.712014679056008,21.102847119666315,Cool,9,60.13,11.08,28.79,35.070899382765155,High,Pink,Soft Pink,56,80,15,35,-5,15
65.96356179486996,12.366190610136966,30.71908393328852,Warm,7,67.55,7.34,25.11,29.123016193890237,High,Nude,Warm Nude,50,74,8,28,12,32
69.86976676361233,17.069753331929096,16.206552833499543,Warm,8,33.12,21.86,45.02,25.39265112494637,Medium,Nude,Warm Nude,54,70,11,25,15,29
49.44739907122672,13.169111628169652,20.196965851498984,Cool,4,56.82,13.06,30.12,11.559872128090165,Low,Berry,True Berry,37,47,31,39,-7,1
50.98504055805196,7.209482262627893,27.75291708739396,Warm,4,36.96,13.57,49.47,21.155908187403963,Medium,Coral,True Coral,44,60,23,37,19,33
69.38433705204463,12.107691373714788,21.34373607575809,Warm,8,56.44,23.56,20.0,27.279842975605188,High,Nude,Warm Nude,50,74,8,28,12,32
48.99381342127652,7.664198482732574,9.963843590024046,Cool,4,22.37,48.86,28.77,13.12510867167476,Low,Berry,True Berry,37,47,31,39,-7,1
50.539576093379,8.79872272915122,23.541022573282213,Cool,4,43.28,49.87,6.85,17.010312102656414,Low,Berry,True Berry,37,47,31,39,-7,1
67.80241310877784,20.71303236160464,32.590794364385715,Warm,7,13.57,61.07,25.36,30.731730691395786,High,Nude,Warm Nude,50,74,8,28,12,32
45.14054408725755,6.624592696133453,13.63843525835393,Cool,3,33.17,24.94,41.89,13.476117515093394,Low,Berry,True Berry,37,47,31,39,-7,1
82.86786675276234,7.279317742384823,15.235926205878204,Cool,10,60.48,32.38,7.14,40.07820240372637,High,Pink,Soft Pink,56,80,15,35,-5,15
83.82290994218414,20.607522471419607,29.22755261104857,Warm,10,41.47,36.52,22.01,42.47794708903275,High,Nude,Peachy Nude,58,82,4,24,10,30
64.9345249772909,10.213327651242034,15.780107665989885,Neutral,7,53.63,12.48,33.89,22.52672758521873,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
69.25060404888806,21.436029185084006,8.183280698636924,Neutral,8,61.34,21.88,16.78,24.59108217996428,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
50.60604030729025,21.367608495590705,20.87464969879436,Cool,4,22.13,6.25,71.62,10.58571906865498,Low,Berry,True Berry,37,47,31,39,-7,1
50.60692218243319,7.364372445821772,11.328662041071563,Cool,4,42.86,28.87,28.27,13.84006339229946,Low,Berry,True Berry,37,47,31,39,-7,1
52.4495486080472,24.15263292545176,18.31776582047937,Cool,5,47.22,9.49,43.29,10.613872980190662,Low,Berry,True Berry,37,47,31,39,-7,1
39.76086576500701,12.672180807103167,8.10341784350871,Neutral,2,28.65,16.39,54.96,9.814724354680015,Low,Red,True Red,33,43,44,52,16,24
49.347215326853735,10.017581997814004,21.18079723339197,Cool,4,28.23,41.61,30.16,14.241979781935402,Low,Berry,True Berry,37,47,31,39,-7,1
31.9020269869014,24.331815404466333,20.418432684936995,Neutral,1,35.92,52.68,11.4,16.161421058219062,Low,Red,True Red,33,43,44,52,16,24
60.16942180674855,9.67134722137222,11.27518094614942,Cool,6,20.6,21.51,57.89,18.366213241529643,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
67.94450780581607,8.909160007367998,20.651038853960635,Cool,7,62.62,23.76,13.62,26.912778441588983,High,Mauve,Cool Mauve,43,67,12,32,-8,12
53.6031105221313,10.918640588732323,22.610073271728808,Cool,5,7.69,43.91,48.4,16.40299528269396,Low,Berry,True Berry,37,47,31,39,-7,1
71.95511085353608,6.201463367099649,12.252514798046704,Neutral,8,43.94,17.56,38.5,30.282691063694195,High,Nude,Taupe Nude,53,77,2,22,0,20
72.69488933544868,15.378747285295136,16.193236844139367,Neutral,8,58.74,33.1,8.16,28.38918997060261,High,Nude,Taupe Nude,53,77,2,22,0,20
59.58024284123449,9.816076321463465,28.691374753825613,Cool,6,39.37,17.58,43.05,24.390526316016093,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
37.24559546338335,24.94364707805901,11.703009180124068,Cool,2,29.87,12.66,57.47,9.201012971243587,Low,Berry,Deep Berry,27,37,34,42,-9,-1
72.09963242443993,14.752556193344216,24.02614525522722,Warm,8,53.35,16.49,30.16,30.109033756392623,High,Nude,Peachy Nude,58,82,4,24,10,30
65.11581697306593,8.278405240938898,13.59662810884286,Neutral,7,37.53,23.18,39.29,23.336475687375835,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
60.78669629081612,7.823981270743698,15.085026165211152,Cool,6,36.75,33.43,29.82,20.174057557013786,Medium,Mauve,Cool Mauve,47,63,15,29,-5,9
61.84217400914126,14.91307841766494,29.63163058897377,Neutral,6,31.91,51.91,16.18,24.908030708288745,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
64.50863872228527,19.18361407588809,22.17880299778,Neutral,7,45.53,38.44,16.03,22.01957086869205,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
65.80727827902524,15.871911498225842,8.006559229731844,Neutral,7,51.54,31.96,16.5,21.58544679280268,Medium,Mauve,Dusty Rose,50,66,13,27,1,15
78.69744364071587,24.488786212769508,21.412072556161583,Cool,9,21.53,31.62,46.85,35.273985022756115,High,Pink,Soft Pink,56,80,15,35,-5,15
60.450905276421146,15.500986804907694,12.536541409202322,Cool,6,46.16,15.74,38.1,16.10153627062779,Low,Mauve,Cool Mauve,50,60,18,26,-2,6
33.749354195964315,13.845876109022706,14.397199772479514,Cool,1,57.89,15.91,26.2,13.045951043237096,Low,Berry,Deep Berry,27,37,34,42,-9,-1
